Time	Aircraft Simulation Pitch Rate
5.01	0.0003238163
5.012	0.0003128703
5.014	0.0003021338
5.016	0.000291499
5.018	0.0002806778
5.02	0.0002701602
5.022	0.0002596768
5.024	0.0002494812
5.026	0.0002393762
5.028	0.0002295155
5.03	0.0002036424
5.032	0.0001928976
5.034	0.0001817118
5.036	0.0001701314
5.038	0.0001580993
5.04	0.0001458819
5.042	0.0001333643
5.044	0.0001207125
5.046	0.000108095
5.048	9.534016E-05
5.05	8.274944E-05
5.052	7.030286E-05
5.054	5.796836E-05
5.056	4.590128E-05
5.058	3.412086E-05
5.06	2.274472E-05
5.062	1.176076E-05
5.064	1.104264E-06
5.066	-9.005504E-06
5.068	-1.876118E-05
5.07	-2.79294E-05
5.072	-3.659877E-05
5.074	-4.485134E-05
5.076	-5.252276E-05
5.078	-5.969743E-05
5.08	-6.64251E-05
5.082	-7.262974E-05
5.084	-7.846315E-05
5.086	-8.379678E-05
5.088	-8.872573E-05
5.09	-9.328494E-05
5.092	-9.747015E-05
5.094	-0.0001013252
5.096	-0.0001049077
5.098	-0.0001081869
5.1	-0.0001112565
5.102	-0.0001142209
5.104	-0.0001169818
5.106	-0.0001196669
5.108	-0.0001222749
5.11	-0.0001247793
5.112	-0.0001273366
5.114	-0.0001298902
5.116	-0.0001324116
5.118	-0.0001351205
5.12	-0.0001378054
5.122	-0.0001407164
5.124	-0.0001436996
5.126	-0.0001467981
5.128	-0.0001501565
5.13	-0.0001536247
5.132	-0.0001572752
5.134	-0.0001611127
5.136	-0.0001651018
5.138	-0.0001693517
5.14	-0.0001736949
5.142	-0.0001783506
5.144	-0.0001829579
5.146	-0.000187924
5.148	-0.0001930119
5.15	-0.0001982353
5.152	-0.0002035584
5.154	-0.0002089085
5.156	-0.0002143688
5.158	-0.0002198238
5.16	-0.0002253012
5.162	-0.000230791
5.164	-0.0002361631
5.166	-0.0002415375
5.168	-0.0002468105
5.17	-0.0002519026
5.172	-0.0002569214
5.174	-0.0002616935
5.176	-0.0002662392
5.178	-0.00027056
5.18	-0.0002745774
5.182	-0.0002784303
5.184	-0.0002818701
5.186	-0.000284985
5.188	-0.000287794
5.19	-0.0002901946
5.192	-0.0002922063
5.194	-0.0002938052
5.196	-0.0002949921
5.198	-0.0002956564
5.2	-0.0002961119
5.202	-0.0002957962
5.204	-0.0002951698
5.206	-0.0002940729
5.208	-0.0002924354
5.21	-0.0002904291
5.212	-0.0002879518
5.214	-0.0002849228
5.216	-0.0002815819
5.218	-0.0002777187
5.22	-0.0002734374
5.222	-0.0002688329
5.224	-0.0002638413
5.226	-0.0002586576
5.228	-0.000253058
5.23	-0.0002471545
5.232	-0.0002409873
5.234	-0.0002345625
5.236	-0.000227889
5.238	-0.0002210585
5.24	-0.0002140408
5.242	-0.0002069277
5.244	-0.0001996952
5.246	-0.0001923938
5.248	-0.0001850766
5.25	-0.0001777794
5.252	-0.0001705771
5.254	-0.000163276
5.256	-0.0001562069
5.258	-0.0001492186
5.26	-0.0001425084
5.262	-0.000135896
5.264	-0.0001296063
5.266	-0.0001235537
5.268	-0.0001177
5.27	-0.000112288
5.272	-0.000107119
5.274	-0.0001034423
5.276	-0.0001001522
5.278	-9.708681E-05
5.28	-9.450368E-05
5.282	-9.219991E-05
5.284	-9.025256E-05
5.286	-8.874596E-05
5.288	-8.755305E-05
5.29	-8.672742E-05
5.292	-8.627427E-05
5.294	-8.616301E-05
5.296	-8.637761E-05
5.298	-8.694197E-05
5.3	-8.780554E-05
5.302	-8.89878E-05
5.304	-9.042274E-05
5.306	-9.211292E-05
5.308	-9.405706E-05
5.31	-9.621267E-05
5.312	-9.848596E-05
5.314	-0.0001009017
5.316	-0.0001034844
5.318	-0.0001061892
5.32	-0.0001089784
5.322	-0.0001117199
5.324	-0.0001145534
5.326	-0.0001173647
5.328	-0.0001200503
5.33	-0.0001227439
5.332	-0.0001252199
5.334	-0.0001276533
5.336	-0.0001298663
5.338	-0.0001318482
5.34	-0.0001337097
5.342	-0.0001351991
5.344	-0.0001519018
5.346	-0.0001525961
5.348	-0.00015308
5.35	-0.0001533006
5.352	-0.0001532275
5.354	-0.0001528711
5.356	-0.0001522232
5.358	-0.0001512561
5.36	-0.0001499388
5.362	-0.0001483491
5.364	-0.0001464333
5.366	-0.0001441164
5.368	-0.0001415531
5.37	-0.0001387877
5.372	-0.0001354863
5.374	-0.0001320601
5.376	-0.0001282695
5.378	-0.0001243249
5.38	-0.0001201482
5.382	-0.000115675
5.384	-0.0001111616
5.386	-0.0001063555
5.388	-0.0001015155
5.39	-9.654391E-05
5.392	-9.145556E-05
5.394	-8.639996E-05
5.396	-8.125119E-05
5.398	-7.609212E-05
5.4	-7.103698E-05
5.402	-6.598701E-05
5.404	-6.104801E-05
5.406	-5.625479E-05
5.408	-5.155989E-05
5.41	-4.713464E-05
5.412	-4.286804E-05
5.414	-3.881421E-05
5.416	-3.503774E-05
5.418	-3.151478E-05
5.42	-2.832043E-05
5.422	-2.546119E-05
5.424	-2.290718E-05
5.426	-2.071928E-05
5.428	-1.888582E-05
5.43	-1.742161E-05
5.432	-1.638786E-05
5.434	-1.574355E-05
5.436	-1.543003E-05
5.438	-1.558524E-05
5.44	-1.609458E-05
5.442	-1.702866E-05
5.444	-1.837187E-05
5.446	-2.000755E-05
5.448	-2.208966E-05
5.45	-2.450946E-05
5.452	-2.721706E-05
5.454	-3.033867E-05
5.456	-3.365024E-05
5.458	-3.735585E-05
5.46	-4.130353E-05
5.462	-4.542437E-05
5.464	-4.98503E-05
5.466	-5.437521E-05
5.468	-5.904582E-05
5.47	-6.393507E-05
5.472	-6.881395E-05
5.474	-7.386483E-05
5.476	-7.887708E-05
5.478	-8.387367E-05
5.48	-8.891331E-05
5.482	-9.383358E-05
5.484	-9.865714E-05
5.486	-0.0001033855
5.488	-0.0001079255
5.49	-0.000112286
5.492	-0.0001164587
5.494	-0.000120362
5.496	-0.0001240028
5.498	-0.0001273577
5.5	-0.0001303735
5.502	-0.0001330623
5.504	-0.0001354256
5.506	-0.0001373386
5.508	-0.0001389288
5.51	-0.0001401016
5.512	-0.0001409444
5.514	-0.0001414427
5.516	-0.0001414612
5.518	-0.0001411341
5.52	-0.0001403619
5.522	-0.0001390847
5.524	-0.0001373993
5.526	-0.0001353236
5.528	-0.0001328629
5.53	-0.0001300406
5.532	-0.0001267957
5.534	-0.0001233116
5.536	-0.0001194299
5.538	-0.0001152297
5.54	-0.0001109299
5.542	-0.0001060916
5.544	-0.0001011537
5.546	-9.603033E-05
5.548	-9.073126E-05
5.55	-8.532167E-05
5.552	-7.980566E-05
5.554	-7.420554E-05
5.556	-6.861192E-05
5.558	-6.299491E-05
5.56	-5.733507E-05
5.562	-5.18282E-05
5.564	-4.635677E-05
5.566	-4.107348E-05
5.568	-3.594668E-05
5.57	-3.091991E-05
5.572	-2.62038E-05
5.574	-2.171122E-05
5.576	-1.741606E-05
5.578	-1.351133E-05
5.58	-9.843499E-06
5.582	-6.494762E-06
5.584	-3.598043E-06
5.586	-9.251508E-07
5.588	1.045105E-07
5.59	8.660537E-07
5.592	1.261544E-06
5.594	1.225171E-06
5.596	8.996742E-07
5.598	2.102806E-07
5.6	-8.606395E-07
5.602	-2.25503E-06
5.604	-4.05519E-06
5.606	-6.110407E-06
5.608	-8.489056E-06
5.61	-1.120216E-05
5.612	-1.416579E-05
5.614	-1.740505E-05
5.616	-2.091879E-05
5.618	-2.459461E-05
5.62	-2.849897E-05
5.622	-3.256634E-05
5.624	-3.675216E-05
5.626	-4.106229E-05
5.628	-4.546445E-05
5.63	-4.982755E-05
5.632	-5.433499E-05
5.634	-5.874521E-05
5.636	-6.314355E-05
5.638	-6.746844E-05
5.64	-7.161933E-05
5.642	-7.572422E-05
5.644	-7.964684E-05
5.646	-8.330253E-05
5.648	-8.684978E-05
5.65	-9.003678E-05
5.652	-9.305834E-05
5.654	-9.578738E-05
5.656	-9.81119E-05
5.658	-0.0001156597
5.66	-0.0001171459
5.662	-0.0001184843
5.664	-0.0001198443
5.666	-0.0001209928
5.668	-0.0001219835
5.67	-0.0001227966
5.672	-0.0001232963
5.674	-0.0001236661
5.676	-0.0001237052
5.678	-0.0001234927
5.68	-0.000123061
5.682	-0.0001223572
5.684	-0.0001213825
5.686	-0.0001202458
5.688	-0.0001188994
5.69	-0.0001173398
5.692	-0.0001155715
5.694	-0.0001136233
5.696	-0.0001115227
5.698	-0.0001092958
5.7	-0.0001068326
5.702	-0.000104393
5.704	-0.0001017837
5.706	-9.921367E-05
5.708	-9.660297E-05
5.71	-9.393427E-05
5.712	-9.139473E-05
5.714	-8.881461E-05
5.716	-8.632298E-05
5.718	-8.40273E-05
5.72	-8.174987E-05
5.722	-7.973838E-05
5.724	-7.782655E-05
5.726	-7.613596E-05
5.728	-7.474423E-05
5.73	-7.352253E-05
5.732	-7.257174E-05
5.734	-7.192899E-05
5.736	-7.155762E-05
5.738	-7.153845E-05
5.74	-7.181855E-05
5.742	-7.240826E-05
5.744	-7.335799E-05
5.746	-7.461802E-05
5.748	-7.621377E-05
5.75	-7.832734E-05
5.752	-8.039491E-05
5.754	-8.301689E-05
5.756	-8.590274E-05
5.758	-8.910494E-05
5.76	-9.263516E-05
5.762	-9.634584E-05
5.764	-0.0001004448
5.766	-0.0001046474
5.768	-0.0001091727
5.77	-0.0001138632
5.772	-0.0001186514
5.774	-0.0001237048
5.776	-0.0001287611
5.778	-0.0001340112
5.78	-0.0001392666
5.782	-0.0001445476
5.784	-0.0001498889
5.786	-0.0001551189
5.788	-0.0001602961
5.79	-0.0001654126
5.792	-0.0001704065
5.794	-0.0001752757
5.796	-0.0001799299
5.798	-0.0001843911
5.8	-0.0001885887
5.802	-0.0001925165
5.804	-0.0001962122
5.806	-0.0001995573
5.808	-0.000202611
5.81	-0.0002053046
5.812	-0.0002075833
5.814	-0.0002096597
5.816	-0.0002111961
5.818	-0.0002124368
5.82	-0.0002131339
5.822	-0.0002134697
5.824	-0.000213339
5.826	-0.0002126929
5.828	-0.000211697
5.83	-0.0002101593
5.832	-0.0002082845
5.834	-0.0002059047
5.836	-0.0002032281
5.838	-0.0001998952
5.84	-0.0001962647
5.842	-0.0001922059
5.844	-0.0001878131
5.846	-0.0001831135
5.848	-0.0001780532
5.85	-0.0001727142
5.852	-0.0001671273
5.854	-0.000161286
5.856	-0.0001552718
5.858	-0.0001490878
5.86	-0.0001426852
5.862	-0.0001362745
5.864	-0.000129686
5.866	-0.000123154
5.868	-0.0001164899
5.87	-0.0001099786
5.872	-0.000103457
5.874	-9.700518E-05
5.876	-9.076534E-05
5.878	-8.45952E-05
5.88	-7.870631E-05
5.882	-7.294041E-05
5.884	-6.750967E-05
5.886	-6.22963E-05
5.888	-5.736883E-05
5.89	-5.278274E-05
5.892	-4.851561E-05
5.894	-4.463126E-05
5.896	-4.106764E-05
5.898	-3.791252E-05
5.9	-3.513828E-05
5.902	-3.389871E-05
5.904	-3.303003E-05
5.906	-3.249686E-05
5.908	-3.2341E-05
5.91	-3.258945E-05
5.912	-3.327159E-05
5.914	-3.43057E-05
5.916	-3.558602E-05
5.918	-3.730592E-05
5.92	-3.919349E-05
5.922	-4.148307E-05
5.924	-4.393097E-05
5.926	-4.669804E-05
5.928	-4.966254E-05
5.93	-5.275055E-05
5.932	-5.611689E-05
5.934	-5.941463E-05
5.936	-6.303047E-05
5.938	-6.660263E-05
5.94	-7.033257E-05
5.942	-7.400815E-05
5.944	-7.76767E-05
5.946	-8.133266E-05
5.948	-8.487336E-05
5.95	-8.832023E-05
5.952	-9.158842E-05
5.954	-9.476389E-05
5.956	-9.767115E-05
5.958	-0.0001003588
5.96	-0.0001028381
5.962	-0.0001050278
5.964	-0.0001069505
5.966	-0.0001085429
5.968	-0.000109741
5.97	-0.0001107059
5.972	-0.0001265716
5.974	-0.0001265244
5.976	-0.0001262996
5.978	-0.0001262642
5.98	-0.0001261966
5.982	-0.000125925
5.984	-0.0001257359
5.986	-0.0001249799
5.988	-0.0001242403
5.99	-0.0001231996
5.992	-0.0001219046
5.994	-0.0001203877
5.996	-0.0001186075
5.998	-0.0001166091
6	-0.0001143185
6.002	-0.0001118245
6.004	-0.0001091116
6.006	-0.0001062048
6.008	-0.0001031566
6.01	-9.993675E-05
6.012	-9.660334E-05
6.014	-9.331722E-05
6.016	-8.97995E-05
6.018	-8.63774E-05
6.02	-8.288417E-05
6.022	-7.938096E-05
6.024	-7.592852E-05
6.026	-7.247697E-05
6.028	-6.920169E-05
6.03	-6.590124E-05
6.032	-6.285951E-05
6.034	-5.988979E-05
6.036	-5.707903E-05
6.038	-5.458346E-05
6.04	-5.216958E-05
6.042	-5.011715E-05
6.044	-4.827225E-05
6.046	-4.666889E-05
6.048	-4.541045E-05
6.05	-4.43966E-05
6.052	-4.379301E-05
6.054	-4.343265E-05
6.056	-4.338886E-05
6.058	-4.370881E-05
6.06	-4.436744E-05
6.062	-4.526924E-05
6.064	-4.659127E-05
6.066	-4.816535E-05
6.068	-5.009817E-05
6.07	-5.233224E-05
6.072	-5.475453E-05
6.074	-5.75318E-05
6.076	-6.054517E-05
6.078	-6.372467E-05
6.08	-6.717749E-05
6.082	-7.073367E-05
6.084	-7.451438E-05
6.086	-7.841415E-05
6.088	-8.233888E-05
6.09	-8.637102E-05
6.092	-9.047209E-05
6.094	-9.457797E-05
6.096	-9.875165E-05
6.098	-0.0001027997
6.1	-0.0001067813
6.102	-0.0001106928
6.104	-0.0001144645
6.106	-0.0001180166
6.108	-0.000121442
6.11	-0.0001246456
6.112	-0.0001275421
6.114	-0.0001302428
6.116	-0.0001326685
6.118	-0.0001346706
6.12	-0.0001365118
6.122	-0.000138071
6.124	-0.000139159
6.126	-0.000139987
6.128	-0.0001403329
6.13	-0.0001402712
6.132	-0.0001398944
6.134	-0.0001390421
6.136	-0.0001377592
6.138	-0.0001361192
6.14	-0.0001341456
6.142	-0.0001315081
6.144	-0.000128617
6.146	-0.0001253312
6.148	-0.0001216478
6.15	-0.00011761
6.152	-0.0001132108
6.154	-0.0001085005
6.156	-0.0001034805
6.158	-9.818799E-05
6.16	-9.262255E-05
6.162	-8.684218E-05
6.164	-8.088484E-05
6.166	-7.459766E-05
6.168	-6.833622E-05
6.17	-6.194539E-05
6.172	-5.542899E-05
6.174	-4.893573E-05
6.176	-4.244581E-05
6.178	-3.593539E-05
6.18	-2.94597E-05
6.182	-2.316355E-05
6.184	-1.690886E-05
6.186	-1.080158E-05
6.188	-4.972955E-06
6.19	6.984355E-07
6.192	6.153276E-06
6.194	1.125428E-05
6.196	1.613627E-05
6.198	2.070834E-05
6.2	2.482647E-05
6.202	2.86719E-05
6.204	3.214847E-05
6.206	3.524566E-05
6.208	3.792442E-05
6.21	4.013377E-05
6.212	4.203845E-05
6.214	4.348499E-05
6.216	4.33739E-05
6.218	4.292571E-05
6.22	4.207937E-05
6.222	4.089595E-05
6.224	3.93617E-05
6.226	3.74789E-05
6.228	3.52811E-05
6.23	3.273776E-05
6.232	2.999224E-05
6.234	2.689961E-05
6.236	2.357666E-05
6.238	2.009214E-05
6.24	1.633948E-05
6.242	1.242563E-05
6.244	8.417295E-06
6.246	4.327581E-06
6.248	6.436835E-08
6.25	-4.157825E-06
6.252	-8.382526E-06
6.254	-1.267316E-05
6.256	-1.684725E-05
6.258	-2.09113E-05
6.26	-2.497981E-05
6.262	-2.881318E-05
6.264	-3.250264E-05
6.266	-3.598188E-05
6.268	-3.925017E-05
6.27	-4.227666E-05
6.272	-4.499534E-05
6.274	-4.748817E-05
6.276	-4.974502E-05
6.278	-5.167419E-05
6.28	-5.31738E-05
6.282	-5.442755E-05
6.284	-5.531526E-05
6.286	-7.107983E-05
6.288	-7.094425E-05
6.29	-7.072058E-05
6.292	-7.055253E-05
6.294	-7.037295E-05
6.296	-7.01704E-05
6.298	-6.978497E-05
6.3	-6.918373E-05
6.302	-6.846283E-05
6.304	-6.746898E-05
6.306	-6.625442E-05
6.308	-6.479732E-05
6.31	-6.3195E-05
6.312	-6.131492E-05
6.314	-5.921381E-05
6.316	-5.701756E-05
6.318	-5.456992E-05
6.32	-5.200145E-05
6.322	-4.930655E-05
6.324	-4.655918E-05
6.326	-4.369765E-05
6.328	-4.077909E-05
6.33	-3.788587E-05
6.332	-3.494845E-05
6.334	-3.205981E-05
6.336	-2.91871E-05
6.338	-2.647184E-05
6.34	-2.38406E-05
6.342	-2.127769E-05
6.344	-1.897756E-05
6.346	-1.684826E-05
6.348	-1.484233E-05
6.35	-1.313765E-05
6.352	-1.169027E-05
6.354	-1.046537E-05
6.356	-9.50371E-06
6.358	-8.910069E-06
6.36	-8.562442E-06
6.362	-8.529565E-06
6.364	-8.885148E-06
6.366	-9.541076E-06
6.368	-1.048215E-05
6.37	-1.174445E-05
6.372	-1.343608E-05
6.374	-1.537843E-05
6.376	-1.756592E-05
6.378	-2.017446E-05
6.38	-2.297948E-05
6.382	-2.612385E-05
6.384	-2.947557E-05
6.386	-3.31191E-05
6.388	-3.695509E-05
6.39	-4.100678E-05
6.392	-4.522342E-05
6.394	-4.956113E-05
6.396	-5.403282E-05
6.398	-5.863469E-05
6.4	-6.329123E-05
6.402	-6.798528E-05
6.404	-7.263174E-05
6.406	-7.733687E-05
6.408	-8.196228E-05
6.41	-8.641003E-05
6.412	-9.085775E-05
6.414	-9.525395E-05
6.416	-9.935233E-05
6.418	-0.0001032152
6.42	-0.000106953
6.422	-0.0001103745
6.424	-0.000113487
6.426	-0.0001163788
6.428	-0.0001188884
6.43	-0.0001210525
6.432	-0.0001229449
6.434	-0.0001243799
6.436	-0.0001254494
6.438	-0.000126124
6.44	-0.0001264006
6.442	-0.0001262456
6.444	-0.0001256785
6.446	-0.0001246993
6.448	-0.0001233
6.45	-0.0001214663
6.452	-0.0001192457
6.454	-0.0001165855
6.456	-0.0001135216
6.458	-0.0001101267
6.46	-0.0001063538
6.462	-0.0001022208
6.464	-9.769788E-05
6.466	-9.296007E-05
6.468	-8.791877E-05
6.47	-8.271682E-05
6.472	-7.709346E-05
6.474	-7.139712E-05
6.476	-6.544639E-05
6.478	-5.945591E-05
6.48	-5.332466E-05
6.482	-4.705077E-05
6.484	-4.085937E-05
6.486	-3.459657E-05
6.488	-2.837706E-05
6.49	-2.219609E-05
6.492	-1.612282E-05
6.494	-1.019486E-05
6.496	-4.399953E-06
6.498	1.169596E-06
6.5	6.541108E-06
6.502	1.16657E-05
6.504	1.649668E-05
6.506	2.10377E-05
6.508	2.526513E-05
6.51	2.912959E-05
6.512	3.264022E-05
6.514	3.579235E-05
6.516	3.854382E-05
6.518	4.08863E-05
6.52	4.286059E-05
6.522	4.439805E-05
6.524	4.552941E-05
6.526	4.627692E-05
6.528	4.658237E-05
6.53	4.540574E-05
6.532	-0.0002790093
6.534	-0.0007493473
6.536	-0.001207976
6.538	-0.001655599
6.54	-0.002092028
6.542	-0.002517365
6.544	-0.002931637
6.546	-0.00333475
6.548	-0.003727147
6.55	-0.004108426
6.552	-0.004479367
6.554	-0.004839241
6.556	-0.005188756
6.558	-0.005527687
6.56	-0.005856061
6.562	-0.006174242
6.564	-0.006481819
6.566	-0.006779651
6.568	-0.00706709
6.57	-0.007344613
6.572	-0.007612328
6.574	-0.007869899
6.576	-0.008117844
6.578	-0.008356186
6.58	-0.008584976
6.582	-0.008804265
6.584	-0.009014465
6.586	-0.009215024
6.588	-0.009406687
6.59	-0.009589599
6.592	-0.009763258
6.594	-0.0099284
6.596	-0.01008464
6.598	-0.01023261
6.6	-0.01036239
6.602	-0.01043428
6.604	-0.01046647
6.606	-0.01046314
6.608	-0.01042801
6.61	-0.01036567
6.612	-0.01027941
6.614	-0.0101737
6.616	-0.01005115
6.618	-0.009915222
6.62	-0.009767567
6.622	-0.009611007
6.624	-0.009447424
6.626	-0.009278121
6.628	-0.009104958
6.63	-0.008928704
6.632	-0.008750921
6.634	-0.008572329
6.636	-0.008394016
6.638	-0.008216434
6.64	-0.008040377
6.642	-0.007866577
6.644	-0.007695389
6.646	-0.007527309
6.648	-0.007362409
6.65	-0.0072013
6.652	-0.007044097
6.654	-0.006891011
6.656	-0.00674213
6.658	-0.00659749
6.66	-0.006457326
6.662	-0.00632148
6.664	-0.006189962
6.666	-0.006062715
6.668	-0.005939586
6.67	-0.005820815
6.672	-0.00570596
6.674	-0.005594924
6.676	-0.005487639
6.678	-0.005383979
6.68	-0.005283608
6.682	-0.00518678
6.684	-0.005092919
6.686	-0.005001966
6.688	-0.004913682
6.69	-0.004828325
6.692	-0.00474535
6.694	-0.004664587
6.696	-0.004586007
6.698	-0.004509697
6.7	-0.004435149
6.702	-0.004362332
6.704	-0.004291351
6.706	-0.004221774
6.708	-0.004153771
6.71	-0.00408697
6.712	-0.004021198
6.714	-0.003957031
6.716	-0.00389336
6.718	-0.003830933
6.72	-0.003769342
6.722	-0.003708205
6.724	-0.003648096
6.726	-0.003588433
6.728	-0.003529422
6.73	-0.003470811
6.732	-0.003412757
6.734	-0.003354927
6.736	-0.003297696
6.738	-0.003240258
6.74	-0.003183556
6.742	-0.003126721
6.744	-0.003070373
6.746	-0.003013722
6.748	-0.002957541
6.75	-0.002901302
6.752	-0.002845208
6.754	-0.002789429
6.756	-0.002733323
6.758	-0.002677582
6.76	-0.002621687
6.762	-0.002565852
6.764	-0.002510353
6.766	-0.002454636
6.768	-0.002399208
6.77	-0.002343823
6.772	-0.002288367
6.774	-0.002233223
6.776	-0.002178312
6.778	-0.002123391
6.78	-0.002068793
6.782	-0.002014478
6.784	-0.001960212
6.786	-0.001906365
6.788	-0.001853014
6.79	-0.001799799
6.792	-0.00174715
6.794	-0.001694812
6.796	-0.001643171
6.798	-0.001591741
6.8	-0.00154102
6.802	-0.001490853
6.804	-0.001441585
6.806	-0.001392623
6.808	-0.001344533
6.81	-0.001297042
6.812	-0.001250391
6.814	-0.00120455
6.816	-0.001159627
6.818	-0.001115383
6.82	-0.001072032
6.822	-0.001029589
6.824	-0.000988013
6.826	-0.0009473593
6.828	-0.0009078023
6.83	-0.0008688487
6.832	-0.0008310289
6.834	-0.0007940801
6.836	-0.0007580801
6.838	-0.0007229584
6.84	-0.0006888646
6.842	-0.0006557947
6.844	-0.0006246621
6.846	-0.0007426199
6.848	-0.0009276087
6.85	-0.001108315
6.852	-0.001284412
6.854	-0.001456019
6.856	-0.00162329
6.858	-0.001786188
6.86	-0.00194445
6.862	-0.002098398
6.864	-0.002248065
6.866	-0.002393585
6.868	-0.002534315
6.87	-0.002671096
6.872	-0.002803128
6.874	-0.002931202
6.876	-0.003055036
6.878	-0.003174406
6.88	-0.003289706
6.882	-0.003400516
6.884	-0.003507399
6.886	-0.003609704
6.888	-0.003708289
6.89	-0.003802374
6.892	-0.003892677
6.894	-0.003978701
6.896	-0.004060837
6.898	-0.00413897
6.9	-0.004212926
6.902	-0.004283275
6.904	-0.004349315
6.906	-0.004411891
6.908	-0.004470519
6.91	-0.004525249
6.912	-0.004576617
6.914	-0.004631644
6.916	-0.004659022
6.918	-0.004674172
6.92	-0.004677411
6.922	-0.004669223
6.924	-0.004650655
6.926	-0.004621739
6.928	-0.004583413
6.93	-0.004536423
6.932	-0.004481209
6.934	-0.004418354
6.936	-0.004348997
6.938	-0.004273242
6.94	-0.004191746
6.942	-0.004105472
6.944	-0.004014375
6.946	-0.003919144
6.948	-0.003820739
6.95	-0.003718735
6.952	-0.003614296
6.954	-0.003507347
6.956	-0.003398574
6.958	-0.003287908
6.96	-0.003176367
6.962	-0.003063333
6.964	-0.002949942
6.966	-0.002835703
6.968	-0.002721452
6.97	-0.0026068
6.972	-0.002492539
6.974	-0.002378739
6.976	-0.002265132
6.978	-0.002152273
6.98	-0.002040412
6.982	-0.001929072
6.984	-0.001818886
6.986	-0.001710059
6.988	-0.001602222
6.99	-0.001495646
6.992	-0.001390567
6.994	-0.00128688
6.996	-0.001184845
6.998	-0.001083958
7	-0.0009848758
7.002	-0.0008873891
7.004	-0.0007915809
7.006	-0.0006973622
7.008	-0.0006048735
7.01	-0.0005143282
7.012	-0.000425124
7.014	-0.0003377636
7.016	-0.0002521471
7.018	-0.0001682151
7.02	-8.592584E-05
7.022	-5.339753E-06
7.024	7.358356E-05
7.026	0.0001508755
7.028	0.0002265801
7.03	0.0003006707
7.032	0.0003730965
7.034	0.0004440492
7.036	0.000513516
7.038	0.0005814451
7.04	0.0006481151
7.042	0.0007130523
7.044	0.0007767885
7.046	0.0008391166
7.048	0.0008999423
7.05	0.0009595108
7.052	0.001017797
7.054	0.001074768
7.056	0.001130546
7.058	0.001184711
7.06	0.001237923
7.062	0.001289834
7.064	0.0013405
7.066	0.001389938
7.068	0.001438396
7.07	0.001485474
7.072	0.001531377
7.074	0.001576291
7.076	0.00162015
7.078	0.00166245
7.08	0.001703785
7.082	0.001744032
7.084	0.001783101
7.086	0.001820821
7.088	0.001857596
7.09	0.001893051
7.092	0.001927521
7.094	0.001960423
7.096	0.001992276
7.098	0.002022866
7.1	0.002052334
7.102	0.002080397
7.104	0.002107309
7.106	0.002132971
7.108	0.002157132
7.11	0.002179976
7.112	0.002201637
7.114	0.002221732
7.116	0.00224061
7.118	0.002258277
7.12	0.002274162
7.122	0.002288911
7.124	0.002302332
7.126	0.002314107
7.128	0.00232465
7.13	0.002333945
7.132	0.00234146
7.134	0.002347788
7.136	0.002352901
7.138	0.00235623
7.14	0.002358573
7.142	0.002359555
7.144	0.002358987
7.146	0.002357148
7.148	0.002354239
7.15	0.002349681
7.152	0.002344276
7.154	0.002337627
7.156	0.002329613
7.158	0.002319619
7.16	0.001884098
7.162	0.001264973
7.164	0.0006602125
7.166	6.968943E-05
7.168	-0.0005067926
7.17	-0.001069255
7.172	-0.00161764
7.174	-0.002152406
7.176	-0.002673378
7.178	-0.003180476
7.18	-0.003673988
7.182	-0.004154106
7.184	-0.004620693
7.186	-0.00507382
7.188	-0.005514003
7.19	-0.005940956
7.192	-0.006354786
7.194	-0.006755815
7.196	-0.007143916
7.198	-0.007519392
7.2	-0.007882284
7.202	-0.008232797
7.204	-0.008570889
7.206	-0.008896867
7.208	-0.009210794
7.21	-0.009512602
7.212	-0.009802632
7.214	-0.0100812
7.216	-0.010348
7.218	-0.0106035
7.22	-0.01084772
7.222	-0.01108108
7.224	-0.01130328
7.226	-0.01151491
7.228	-0.01156753
7.23	-0.01142572
7.232	-0.01118167
7.234	-0.01088592
7.236	-0.0105643
7.238	-0.01023029
7.24	-0.009891139
7.242	-0.009551071
7.244	-0.009212376
7.246	-0.008877388
7.248	-0.008546671
7.25	-0.008221588
7.252	-0.007902762
7.254	-0.007590837
7.256	-0.007285613
7.258	-0.006988122
7.26	-0.006698393
7.262	-0.006416639
7.264	-0.006143101
7.266	-0.005877945
7.268	-0.00562107
7.27	-0.00537306
7.272	-0.005133525
7.274	-0.004902644
7.276	-0.004680214
7.278	-0.004466658
7.28	-0.004261417
7.282	-0.004064488
7.284	-0.003876053
7.286	-0.003695668
7.288	-0.00352306
7.29	-0.003358484
7.292	-0.003201372
7.294	-0.003051747
7.296	-0.002908867
7.298	-0.002773134
7.3	-0.002644019
7.302	-0.002521094
7.304	-0.002404456
7.306	-0.002293482
7.308	-0.00218818
7.31	-0.002088563
7.312	-0.001993684
7.314	-0.001903838
7.316	-0.00181861
7.318	-0.00173781
7.32	-0.001660985
7.322	-0.001588124
7.324	-0.001519057
7.326	-0.001453647
7.328	-0.001391166
7.33	-0.001332015
7.332	-0.001275909
7.334	-0.001222518
7.336	-0.001171826
7.338	-0.001123306
7.34	-0.001077273
7.342	-0.001033214
7.344	-0.0009911914
7.346	-0.0009510207
7.348	-0.0009127073
7.35	-0.0008757562
7.352	-0.0008403598
7.354	-0.0008063539
7.356	-0.0007736269
7.358	-0.0007421391
7.36	-0.0007116974
