Time	Aircraft Simulation Yaw Rate
131.1	-0.01760492
131.2	-0.02104415
131.3	-0.02282039
131.4	-0.02259419
131.5	-0.02093316
131.6	-0.01825433
131.7	-0.01483601
131.8	-0.01105611
131.9	-0.007497967
132	-0.004780408
132.1	-0.00249184
132.2	-0.001120123
132.3	-0.0007169595
132.4	-0.001268134
132.5	-0.002186532
132.6	-0.003546865
132.7	-0.005266699
132.8	-0.006685169
132.9	-0.007686459
133	-0.008333747
133.1	-0.008713654
133.2	-0.00827318
133.3	-0.007473826
133.4	-0.006394587
133.5	-0.005110376
133.6	-0.003457932
133.7	-0.001893391
133.8	-0.0006492697
133.9	0.0006770724
134	0.001709554
134.1	0.002402801
134.2	0.002607839
134.3	0.00300128
134.4	0.003138289
134.5	0.002989591
134.6	0.002848618
134.7	0.002917587
134.8	0.002989673
134.9	0.002873144
135	0.003207987
135.1	0.003661179
135.2	0.004083226
135.3	0.004349088
135.4	0.004987119
135.5	0.005542104
135.6	0.00586648
135.7	0.006163206
135.8	0.006530643
135.9	0.00675855
136	0.006628742
136.1	0.006690107
136.2	0.006657164
136.3	0.006520806
136.4	0.006099447
136.5	0.005932782
136.6	0.005703329
136.7	0.005382653
136.8	0.004978509
136.9	0.004842984
137	0.004634766
137.1	0.004333514
137.2	0.004090742
137.3	0.003969694
137.4	0.00376745
137.5	0.003332673
137.6	0.00313871
137.7	0.002872115
137.8	0.002552912
137.9	0.002013379
138	0.001741374
138.1	0.001407667
138.2	0.0009750801
138.3	0.0004316707
138.4	0.0001455738
138.5	-0.000235361
138.6	-0.000724174
138.7	-0.001014974
138.8	-0.001479353
138.9	-0.005746205
139	-0.01417415
139.1	-0.0249478
139.2	-0.03697788
139.3	-0.04880035
139.4	-0.05948092
139.5	-0.06760551
139.6	-0.07288723
139.7	-0.07514685
139.8	-0.07398814
139.9	-0.06661151
140	-0.05305031
140.1	-0.03217508
140.2	-0.006134541
140.3	0.02161733
140.4	0.04784013
140.5	0.06977103
140.6	0.08627154
140.7	0.09580962
140.8	0.09846826
140.9	0.09486503
141	0.08587772
141.1	0.06926828
141.2	0.04715011
141.3	0.0229493
141.4	-0.0005160841
141.5	-0.02083801
141.6	-0.03642723
141.7	-0.04569129
141.8	-0.04879507
141.9	-0.04621189
142	-0.03895656
142.1	-0.02813298
142.2	-0.01556724
142.3	-0.002971797
142.4	0.00863988
142.5	0.01800556
142.6	0.02438673
142.7	0.02722848
142.8	0.02719114
142.9	0.02432065
143	0.01932016
143.1	0.01286629
143.2	0.006273922
143.3	-4.25483E-05
143.4	-0.005562702
143.5	-0.009593138
143.6	-0.01186011
143.7	-0.01248915
143.8	-0.01184252
143.9	-0.009637152
144	-0.006627849
144.1	-0.00324916
144.2	-6.951195E-05
144.3	0.003055269
144.4	0.005451038
144.5	0.006899629
144.6	0.007475805
144.7	0.007343695
144.8	0.006427067
144.9	0.004748423
145	0.002973929
145.1	0.001109327
145.2	-0.0007221636
145.3	-0.002496097
145.4	-0.003519726
145.5	-0.004109145
145.6	-0.004284204
145.7	-0.004115966
145.8	-0.003399515
145.9	-0.002518238
146	-0.001759318
146.1	-0.0008517317
146.2	-4.440491E-06
146.3	0.0006151306
146.4	0.0007638861
146.5	0.0009999864
146.6	0.0009412029
146.7	0.0006417325
146.8	4.528244E-05
146.9	-0.0002904601
147	-0.0007396378
147.1	-0.001291126
147.2	-0.001642548
147.3	-0.00177095
147.4	-0.001819721
147.5	-0.002046321
147.6	-0.001815842
147.7	-0.00155257
147.8	-0.001282778
147.9	-0.001211982
148	-0.0007948443
148.1	-0.0005392554
148.2	-0.0003878819
148.3	-0.000262405
148.4	-9.100149E-07
148.5	0.0001124676
148.6	-2.992148E-05
148.7	-5.729342E-05
148.8	-0.0001298756
148.9	-0.0003007129
149	-0.0006631861
149.1	-0.0006708754
149.2	-0.00066318
149.3	-0.0007144839
149.4	-0.0007226352
149.5	-0.0005599081
149.6	-0.0003868241
149.7	-0.0004239164
149.8	-0.0002355807
149.9	-2.287738E-05
150	0.0001529493
150.1	0.0001028504
150.2	0.0003435427
150.3	0.0005054878
150.4	0.0005720056
150.5	0.0004729758
150.6	0.0005706225
150.7	0.0006100925
150.8	0.0004462595
150.9	0.0004241386
151	0.0004772774
151.1	0.0005056511
151.2	0.0002728286
151.3	0.0004189154
151.4	0.0005362417
151.5	0.0006357513
151.6	0.0005339481
151.7	0.0007830779
151.8	0.0008928205
151.9	0.0008737434
152	0.0008453373
152.1	0.000943199
152.2	0.0009369323
152.3	0.0007026249
152.4	0.0007453401
152.5	0.000797149
152.6	0.0007948721
152.7	0.0005606151
152.8	0.0006314833
152.9	0.0005076161
153	-3.465878E-05
153.1	-0.0007915024
153.2	-0.00148537
153.3	-0.002217537
153.4	-0.003052138
153.5	-0.003536651
153.6	-0.003856199
153.7	-0.003976722
153.8	-0.004148756
153.9	-0.003868812
154	-0.003593116
154.1	-0.003329166
154.2	-0.003131831
154.3	-0.002731104
154.4	-0.002461769
154.5	-0.00243051
154.6	-0.002338129
154.7	-0.002471306
154.8	-0.00283183
154.9	-0.003500785
155	-0.003870641
155.1	-0.004255353
155.2	-0.004611829
155.3	-0.004891486
155.4	-0.004816567
155.5	-0.004690859
155.6	-0.004640112
155.7	-0.004269276
155.8	-0.003823154
155.9	-0.003398551
156	-0.00318329
156.1	-0.002673709
156.2	-0.002280754
156.3	-0.002046169
156.4	-0.00188553
156.5	-0.00156977
156.6	-0.001396236
156.7	-0.001438469
156.8	-0.001230525
156.9	-0.001025708
157	-0.0008492076
157.1	-0.0008761472
157.2	-0.0005574228
157.3	-0.0002449956
157.4	-3.732197E-05
157.5	0.0001889969
157.6	0.0005336343
157.7	0.0007860656
157.8	0.000822494
157.9	0.001153133
158	0.001466907
158.1	0.001702063
158.2	0.001717306
158.3	0.002048082
158.4	0.00196882
158.5	0.001628727
158.6	0.001245422
158.7	0.0009668148
158.8	0.0006371636
158.9	0.00020577
159	8.001526E-05
159.1	2.343695E-05
159.2	1.715916E-05
159.3	-0.000114717
159.4	-0.0004624651
159.5	-0.001222821
159.6	-0.00224542
159.7	-0.003354231
159.8	-0.004202725
159.9	-0.005032671
160	-0.005795306
160.1	-0.006074843
160.2	-0.006153619
160.3	-0.006049432
160.4	-0.005978884
160.5	-0.005453711
160.6	-0.004948141
160.7	-0.004551189
160.8	-0.0041897
160.9	-0.003749205
161	-0.003489111
161.1	-0.003519321
161.2	-0.003347043
161.3	-0.003292286
161.4	-0.003353001
161.5	-0.003600406
161.6	-0.003575308
161.7	-0.003588762
161.8	-0.003691773
161.9	-0.003627058
162	-0.003393894
162.1	-0.003123408
162.2	-0.002988782
162.3	-0.002510606
162.4	-0.00204041
162.5	-0.001647059
162.6	-0.001337957
162.7	-0.0008481618
162.8	-0.000436189
162.9	-0.0002657273
163	6.114604E-05
163.1	0.0003142983
163.2	0.0005186328
163.3	0.0005083847
163.4	0.0008335629
163.5	0.001117098
163.6	0.001277757
163.7	0.001451241
163.8	0.001732401
163.9	0.001924428
164	0.001916859
164.1	0.002196188
164.2	0.002455476
164.3	0.002667605
164.4	0.002659876
164.5	0.002892077
164.6	0.003049215
164.7	0.003043124
164.8	0.003064216
164.9	0.003197953
165	0.003268388
165.1	0.003103664
165.2	0.003145151
165.3	0.003135563
165.4	0.003076212
165.5	0.002847019
165.6	0.002883159
165.7	0.002863281
165.8	0.002729537
165.9	0.002629072
166	0.002630977
166.1	0.002571552
166.2	0.002300301
166.3	0.002282524
166.4	0.00217757
166.5	0.002044007
166.6	0.001705529
166.7	0.001641074
166.8	0.001462857
166.9	0.001177361
167	0.0009359596
167.1	0.0008113628
167.2	0.0005888512
167.3	0.000238658
167.4	0.0001354285
167.5	1.629817E-05
167.6	-0.000169432
167.7	-0.0005513472
167.8	-0.0006101611
167.9	-0.001273178
168	-0.002463433
168.1	-0.003913136
168.2	-0.005181019
168.3	-0.006463133
168.4	-0.007709966
168.5	-0.008447612
168.6	-0.008921286
168.7	-0.009104562
168.8	-0.009156098
168.9	-0.008727202
169	-0.00822472
169.1	-0.007714014
169.2	-0.007208673
169.3	-0.006595917
169.4	-0.006175648
169.5	-0.005984055
169.6	-0.005681041
169.7	-0.005542137
169.8	-0.005538342
169.9	-0.005763875
170	-0.00570954
170.1	-0.005662091
170.2	-0.005693622
170.3	-0.005483145
170.4	-0.005171814
170.5	-0.004799313
170.6	-0.004583749
170.7	-0.00396148
170.8	-0.003361126
170.9	-0.002939899
171	-0.002456832
171.1	-0.00183505
171.2	-0.00125966
171.3	-0.0009323696
171.4	-0.0003190392
171.5	0.0001906463
171.6	0.0005701923
171.7	0.0008033655
171.8	0.001250158
171.9	0.001619868
172	0.001807875
172.1	0.002137396
172.2	0.00255248
172.3	0.002888644
172.4	0.003010446
172.5	0.003370042
172.6	0.003668852
172.7	0.003859798
172.8	0.004065675
172.9	0.004351292
173	0.004538208
173.1	0.004557712
173.2	0.00482485
173.3	0.005001391
173.4	0.005077847
173.5	0.004974778
173.6	0.00511159
173.7	0.005155233
173.8	0.005101513
173.9	0.004971182
174	0.004919741
174.1	0.004782178
174.2	0.004440055
174.3	0.004349602
174.4	0.00419416
174.5	0.003989291
174.6	0.003618857
174.7	0.003520655
174.8	0.003301993
174.9	0.002993691
175	0.002694599
175.1	0.002506949
175.2	0.002246243
175.3	0.001787555
175.4	0.001567443
175.5	0.001312233
175.6	0.00100134
175.7	0.0004871726
175.8	0.0002644764
175.9	1.849866E-05
176	-0.0002633829
176.1	-0.0006193146
176.2	-0.0007739102
176.3	-0.001065324
176.4	-0.001506347
176.5	-0.001708527
176.6	-0.001867649
176.7	-0.002027391
176.8	-0.002369107
176.9	-0.002397642
177	-0.002555544
177.1	-0.00281163
177.2	-0.003023313
177.3	-0.003052276
177.4	-0.003165535
177.5	-0.003407608
177.6	-0.003425251
177.7	-0.0034528
177.8	-0.003477761
177.9	-0.003648885
178	-0.003545725
178.1	-0.003483124
178.2	-0.003546643
178.3	-0.003551746
178.4	-0.003413429
178.5	-0.003320862
178.6	-0.003429838
178.7	-0.003196236
178.8	-0.002964342
178.9	-0.00275643
179	-0.002690777
179.1	-0.0024187
179.2	-0.002174109
179.3	-0.002138413
179.4	-0.001938421
179.5	-0.001682094
179.6	-0.001501334
179.7	-0.001487286
179.8	-0.001227275
179.9	-0.001056118
180	-0.0009117657
180.1	-0.0007906786
180.2	-0.0005052777
180.3	-0.0002048774
180.4	-0.0001268144
180.5	0.0002255366
180.6	0.0005689267
180.7	0.0008820492
180.8	0.0009817281
180.9	0.001314467
181	0.001464732
181.1	0.001476545
181.2	0.00156952
181.3	0.001723792
181.4	0.001832168
181.5	0.001807583
181.6	0.002028994
181.7	0.002185211
181.8	0.002225315
181.9	0.002125408
182	0.002293948
182.1	0.002394674
182.2	0.002362369
182.3	0.002422982
182.4	0.002532162
182.5	0.00259125
182.6	0.002401054
182.7	0.002463189
182.8	0.02672656
182.9	0.1644841
183	0.2678963
183.1	0.3261881
183.2	0.3374112
183.3	0.3074738
183.4	0.2468297
183.5	0.1672637
183.6	0.08114768
183.7	-0.0001185717
183.8	-0.06746567
183.9	-0.115302
184	-0.1412285
184.1	-0.1450283
184.2	-0.1298687
184.3	-0.1003618
184.4	-0.06170451
184.5	-0.01971416
184.6	0.02012543
184.7	0.05326415
184.8	0.07734291
184.9	0.09038582
185	0.0923934
185.1	0.08463354
185.2	0.0694856
185.3	0.04945864
185.4	0.02738162
185.5	0.006348646
185.6	-0.0117224
185.7	-0.02532604
185.8	-0.03361066
185.9	-0.03619518
186	-0.03378746
186.1	-0.02763805
186.2	-0.01867849
186.3	-0.00864537
186.4	0.001104384
186.5	0.009297729
186.6	0.01555695
186.7	0.01893272
186.8	0.01934866
186.9	0.01735073
187	0.01330916
187.1	0.007803174
187.2	0.001493056
187.3	-0.00442616
187.4	-0.009679731
187.5	-0.01385165
187.6	-0.01641442
187.7	-0.01743939
187.8	-0.01711673
187.9	-0.01583676
188	-0.01353996
188.1	-0.01092924
188.2	-0.008553913
188.3	-0.006320025
188.4	-0.004696865
188.5	-0.003709884
188.6	-0.003639634
188.7	-0.004084808
188.8	-0.005094123
188.9	-0.006670606
189	-0.007995714
189.1	-0.009215166
189.2	-0.01025389
189.3	-0.01100082
189.4	-0.01114693
189.5	-0.01095858
189.6	-0.01226288
189.7	-0.01849811
189.8	-0.028599
189.9	-0.04108132
190	-0.05385144
190.1	-0.06522182
190.2	-0.07418264
190.3	-0.07997018
190.4	-0.08186262
190.5	-0.08038278
190.6	-0.07450141
190.7	-0.06123838
190.8	-0.04320058
190.9	-0.0232542
191	-0.004090798
191.1	0.01301251
191.2	0.03038012
191.3	0.0468106
191.4	0.06108968
191.5	0.07178432
191.6	0.07821116
191.7	0.08047808
191.8	0.07937356
191.9	0.0754771
192	0.06977648
192.1	0.0631106
192.2	0.05200661
192.3	0.03746
192.4	0.02184117
192.5	0.00728631
192.6	-0.004589412
192.7	-0.0130346
192.8	-0.01723255
192.9	-0.01745853
193	-0.01433787
193.1	-0.008442423
193.2	-0.0009793378
193.3	0.006738831
193.4	0.01370706
193.5	0.0196629
193.6	0.02368183
193.7	0.02549179
193.8	0.0253401
193.9	0.02341248
194	0.02009619
194.1	0.01559178
194.2	0.01109857
194.3	0.00671291
194.4	0.0028125
194.5	4.143221E-06
194.6	-0.001729774
194.7	-0.002538569
194.8	-0.002659222
194.9	-0.001850301
195	-0.0006301743
195.1	0.0007218369
195.2	0.002050933
195.3	0.003199647
195.4	0.003828984
195.5	0.003722667
195.6	0.003351953
195.7	0.002423775
195.8	0.00103234
195.9	-0.0006972015
196	-0.002275913
196.1	-0.003724819
196.2	-0.005173136
196.3	-0.006270266
196.4	-0.00707767
196.5	-0.007628953
196.6	-0.008042809
196.7	-0.007914386
196.8	-0.007628576
196.9	-0.007536061
197	-0.007142134
197.1	-0.006944195
197.2	-0.006882841
197.3	-0.006892219
197.4	-0.006803816
197.5	-0.006986817
197.6	-0.007421021
197.7	-0.007574555
197.8	-0.007868723
197.9	-0.0081648
198	-0.008233953
198.1	-0.008136366
198.2	-0.008015372
198.3	-0.008028448
198.4	-0.007665239
198.5	-0.007304974
198.6	-0.007083205
198.7	-0.006726398
198.8	-0.00632728
198.9	-0.005872376
199	-0.005528063
199.1	-0.005060466
199.2	-0.004653295
199.3	-0.004456319
199.4	-0.004040501
199.5	-0.003676075
199.6	-0.003395353
199.7	-0.003075691
199.8	-0.002590427
199.9	-0.00213087
200	-0.001864421
200.1	-0.001351117
200.2	-0.001002212
200.3	-0.0006513998
200.4	-0.0002816087
200.5	0.0001808189
200.6	0.0006600503
200.7	0.001062753
200.8	0.001779528
200.9	0.00227348
201	0.00260281
201.1	0.003094005
201.2	0.003474389
201.3	0.003588488
201.4	0.003694362
201.5	0.004052666
201.6	0.004288638
201.7	0.004326243
201.8	0.004685388
201.9	0.004937631
202	0.005128217
202.1	0.005227779
202.2	0.005256787
202.3	0.00534858
202.4	0.005147604
202.5	0.005338373
202.6	0.005382862
202.7	0.0053803
202.8	0.005349635
202.9	0.005438208
203	0.005405925
203.1	0.005242609
203.2	0.005204305
203.3	0.004958415
203.4	0.004569036
203.5	0.004293611
203.6	0.004026636
203.7	0.003768498
203.8	0.003361193
203.9	0.003247286
204	0.003076687
204.1	0.002755516
204.2	0.0025271
204.3	0.002380073
204.4	0.002086762
204.5	0.001735533
204.6	0.001563131
204.7	0.001328422
204.8	0.000900834
204.9	0.0005575425
205	0.0004095214
205.1	0.0001543568
205.2	-0.00036891
205.3	-0.0004332106
205.4	-0.0005821328
205.5	-0.0008828028
205.6	-0.001162059
205.7	-0.001396146
205.8	-0.00157558
205.9	-0.002022592
206	-0.002087637
206.1	-0.002194385
206.2	-0.002416806
206.3	-0.002494735
206.4	-0.002575035
206.5	-0.0028291
206.6	-0.003205748
206.7	-0.003229605
206.8	-0.003235961
206.9	-0.003270657
207	-0.003278215
207.1	-0.003168838
207.2	-0.003132405
207.3	-0.003352506
207.4	-0.003267473
207.5	-0.00325038
207.6	-0.003442178
207.7	-0.003401995
207.8	-0.00329779
207.9	-0.003300821
208	-0.003378578
208.1	-0.00308674
208.2	-0.002929746
208.3	-0.002839909
208.4	-0.002490632
208.5	-0.002202377
208.6	-0.002085491
208.7	-0.001966715
208.8	-0.001675397
208.9	-0.001564847
209	-0.001686473
209.1	-0.001562812
209.2	-0.001436018
209.3	-0.001501055
209.4	-0.001385513
209.5	-0.001262939
209.6	-0.001178351
209.7	-0.001194445
209.8	-0.000887582
209.9	-0.0006236778
210	-0.1076743
210.1	0.02044947
210.2	0.1634856
210.3	0.266602
210.4	0.3181755
210.5	0.3204919
210.6	0.2790161
210.7	0.2053138
210.8	0.1153211
210.9	0.02435818
211	-0.05474579
211.1	-0.1123599
211.2	-0.1443323
211.3	-0.1506515
211.4	-0.13398
211.5	-0.1004781
211.6	-0.05741566
211.7	-0.01200045
211.8	0.02930519
211.9	0.06152321
212	0.08182666
212.1	0.08975735
212.2	0.08579312
212.3	0.07253058
212.4	0.05374558
212.5	0.03240886
212.6	0.01180948
212.7	-0.005055161
212.8	-0.01682598
212.9	-0.02277671
213	-0.02284265
213.1	-0.01796517
213.2	-0.009794152
213.3	0.0001767968
213.4	0.01064456
213.5	0.01987289
213.6	0.02670905
213.7	0.03096227
213.8	0.0322504
213.9	0.0307902
214	0.02737034
214.1	0.02253409
214.2	0.01684165
214.3	0.0112748
214.4	0.006706476
214.5	0.003256297
214.6	0.0009438734
214.7	0.0003023179
214.8	0.000849804
214.9	0.002021006
215	0.003727335
215.1	0.00547309
215.2	0.006978353
215.3	0.007955077
215.4	0.008510629
215.5	0.008384651
215.6	0.007419388
215.7	0.006314181
215.8	0.004764237
215.9	0.002913411
216	0.001092102
216.1	-0.00041748
216.2	-0.001849726
216.3	-0.003073517
216.4	-0.003827407
216.5	-0.004324567
216.6	-0.004730757
216.7	-0.004658012
216.8	-0.004735894
216.9	-0.004687672
217	-0.004617329
217.1	-0.004581501
217.2	-0.004775993
217.3	-0.005328221
217.4	-0.005705853
217.5	-0.006144503
217.6	-0.006777793
217.7	-0.007239465
217.8	-0.007698065
217.9	-0.008326094
218	-0.008701499
218.1	-0.008799367
218.2	-0.008864068
218.3	-0.008978102
218.4	-0.008939209
218.5	-0.008879482
218.6	-0.009012715
218.7	-0.008748027
218.8	-0.008531373
218.9	-0.00852696
219	-0.008320061
219.1	-0.008211907
219.2	-0.008299067
219.3	-0.00828314
219.4	-0.008005075
219.5	-0.007796323
219.6	-0.007612414
219.7	-0.007310455
219.8	-0.007042878
219.9	-0.006937957
220	-0.00655572
220.1	-0.006210963
220.2	-0.0060836
220.3	-0.005696066
220.4	-0.005293048
220.5	-0.005047888
220.6	-0.004554251
220.7	-0.003955611
220.8	-0.003535173
220.9	-0.003012278
221	-0.00252189
221.1	-0.002029572
221.2	-0.001885303
221.3	-0.001487631
221.4	-0.001347276
221.5	-0.001170438
221.6	-0.000683665
221.7	-0.00035143
221.8	-0.0002918184
221.9	9.255714E-05
222	0.0005473157
222.1	0.0009807819
222.2	0.001563885
222.3	0.002128035
222.4	0.002621688
222.5	0.002869452
222.6	0.0002926431
222.7	-0.008589205
222.8	-0.02180744
222.9	-0.03691684
223	-0.05148149
223.1	-0.06410273
223.2	-0.07295943
223.3	-0.07754226
223.4	-0.07821409
223.5	-0.07414135
223.6	-0.05681358
223.7	-0.02795016
223.8	0.006910586
223.9	0.04285121
224	0.0747859
224.1	0.09913145
224.2	0.1142532
224.3	0.1192132
224.4	0.1160024
224.5	0.1037796
224.6	0.08130048
224.7	0.05293117
224.8	0.02336334
224.9	-0.003296336
225	-0.02411182
225.1	-0.03743274
225.2	-0.04233923
225.3	-0.0398116
225.4	-0.03161713
225.5	-0.01919395
225.6	-0.005127796
225.7	0.008413365
225.8	0.01995745
225.9	0.02823704
226	0.03251212
226.1	0.03275087
226.2	0.02977735
226.3	0.02420014
226.4	0.01694106
226.5	0.009478199
226.6	0.002547691
226.7	-0.003263918
226.8	-0.007196799
226.9	-0.009020311
227	-0.00906658
227.1	-0.007750332
227.2	-0.005083891
227.3	-0.002253089
227.4	0.0005280299
227.5	0.003151256
227.6	0.004863491
227.7	0.005554448
227.8	0.005402419
227.9	0.00441965
228	0.002738782
228.1	0.0006425133
228.2	-0.001547572
228.3	-0.003486571
228.4	-0.005340666
228.5	-0.006362488
228.6	-0.006903394
228.7	-0.007138452
228.8	-0.006909618
228.9	-0.006408451
229	-0.005846108
229.1	-0.005370793
229.2	-0.004773212
229.3	-0.004513251
229.4	-0.004469194
229.5	-0.004348405
229.6	-0.004669124
229.7	-0.005237591
229.8	-0.005677113
229.9	-0.006083779
230	-0.006681199
230.1	-0.007084399
230.2	-0.007101484
230.3	-0.007063032
230.4	-0.007036587
230.5	-0.006736711
230.6	-0.006453592
230.7	-0.006355446
230.8	-0.005991403
230.9	-0.005691528
231	-0.005600254
231.1	-0.005349083
231.2	-0.005017506
231.3	-0.004835494
231.4	-0.004652216
231.5	-0.004395444
231.6	-0.004278631
231.7	-0.004209784
231.8	-0.004013185
231.9	-0.003721139
232	-0.003606272
232.1	-0.003247868
232.2	-0.002924497
232.3	-0.002794823
232.4	-0.002412676
232.5	-0.001938263
232.6	-0.001703288
232.7	-0.001424694
232.8	-0.0009423262
232.9	-0.0005464993
233	-0.0004998362
233.1	-0.0002438383
233.2	-4.284084E-06
233.3	0.0001562231
233.4	0.0005704962
233.5	0.0009721047
233.6	0.001186974
233.7	0.001682425
233.8	0.00188793
233.9	0.001849283
234	0.001910286
234.1	0.002061661
234.2	0.002163487
234.3	0.00209904
234.4	0.002369501
234.5	0.002701327
234.6	0.002857543
234.7	0.003237355
234.8	0.003458429
234.9	0.003560395
235	0.003895845
235.1	0.004049328
235.2	0.003979483
235.3	0.003867702
235.4	0.003774442
235.5	0.003764118
235.6	0.003534674
235.7	0.003584909
235.8	0.003563084
235.9	0.003415894
236	0.003548832
236.1	0.00354697
236.2	0.003451945
236.3	0.003464048
236.4	0.003455546
236.5	0.003374606
236.6	0.003179723
236.7	0.003129469
236.8	0.002974016
236.9	0.002683307
237	0.002641859
237.1	0.002390533
237.2	0.001976167
237.3	0.001870865
237.4	0.001859715
237.5	0.001711405
237.6	0.001532692
237.7	0.001503772
237.8	0.00137442
237.9	0.001109193
238	0.0009305544
238.1	0.0007405524
238.2	0.0005116716
238.3	0.0004344117
238.4	0.0002820871
238.5	4.37666E-05
238.6	-1.610594E-05
238.7	-7.503532E-05
238.8	-0.0002449949
238.9	-0.0004370607
239	-0.0004490371
239.1	-0.0005840509
239.2	-0.0009550476
239.3	-0.001060355
239.4	-0.001120859
239.5	-0.001225911
239.6	-0.001150338
239.7	-0.001132493
239.8	-0.001294311
239.9	-0.001401215
240	-0.001502467
240.1	-0.001597996
240.2	-0.001735569
240.3	-0.001888456
240.4	-0.002106357
240.5	-0.002348339
240.6	-0.00225404
240.7	-0.002270588
240.8	-0.002447547
240.9	-0.00248493
241	-0.002411261
241.1	-0.002319349
241.2	-0.002339638
241.3	-0.002226976
241.4	-0.001963683
241.5	-0.00183597
241.6	-0.001561189
241.7	-0.001574706
241.8	-0.001721428
241.9	-0.001573942
242	-0.001514155
242.1	-0.001569661
242.2	-0.001608534
242.3	-0.001591596
242.4	-0.001597956
242.5	-0.001681929
242.6	-0.00143338
242.7	-0.001399616
242.8	-0.001521703
242.9	-0.00131184
243	-0.001117397
243.1	-0.001057795
243.2	-0.000816599
243.3	-0.0007568754
243.4	-0.05922937
243.5	-0.2288584
243.6	-0.3494465
243.7	-0.09053516
243.8	0.1798223
243.9	0.377523
244	0.4699243
244.1	0.4640331
244.2	0.3809712
244.3	0.2489176
244.4	0.09909821
244.5	-0.03972419
244.6	-0.1472041
244.7	-0.2119351
244.8	-0.231049
244.9	-0.2097516
245	-0.1586316
245.1	-0.09028734
245.2	-0.01862566
245.3	0.04462515
245.4	0.09133462
245.5	0.1171203
245.6	0.1217619
245.7	0.1087459
245.8	0.08307087
245.9	0.05113116
246	0.01933122
246.1	-0.00742228
246.2	-0.02613238
246.3	-0.03478589
246.4	-0.03413055
246.5	-0.02590466
246.6	-0.01212042
246.7	0.003825797
246.8	0.01926182
246.9	0.03247542
247	0.04144578
247.1	0.04570381
247.2	0.04576556
247.3	0.04202765
247.4	0.0357224
247.5	0.02844296
247.6	0.02117716
247.7	0.01498498
247.8	0.01064625
247.9	0.008430207
248	0.008062066
248.1	0.009465676
248.2	0.01194645
248.3	0.01489633
248.4	0.01794658
248.5	0.02036443
248.6	0.02189094
248.7	0.02252742
248.8	0.0222723
248.9	0.0208574
249	0.01882609
249.1	0.01675505
249.2	0.01448768
249.3	0.01225482
249.4	0.01048748
249.5	0.008946739
249.6	0.007832239
249.7	0.007349692
249.8	0.007130794
249.9	0.006971537
250	0.007072527
250.1	0.007093672
250.2	0.006795738
250.3	0.006506851
250.4	0.005888193
250.5	0.005003543
250.6	0.003966314
250.7	0.002878297
250.8	0.001629518
250.9	0.0004213374
251	-0.0007079934
251.1	-0.001631558
251.2	-0.002558948
251.3	-0.003140256
251.4	-0.003517509
251.5	-0.004074347
251.6	-0.004309879
251.7	-0.004638823
251.8	-0.005115052
251.9	-0.005448149
252	-0.006042698
252.1	-0.006628863
252.2	-0.007174743
252.3	-0.007676588
252.4	-0.008422167
252.5	-0.008931283
252.6	-0.009243106
252.7	-0.0095937
252.8	-0.009919408
252.9	-0.0100777
253	-0.01037857
253.1	-0.01050475
253.2	-0.01049616
253.3	-0.01064104
253.4	-0.01079285
253.5	-0.01090924
253.6	-0.01085185
253.7	-0.01099115
253.8	-0.01098081
253.9	-0.01111203
254	-0.01129477
254.1	-0.0112604
254.2	-0.01683883
254.3	-0.02914753
254.4	-0.04513802
254.5	-0.06204544
254.6	-0.07730071
254.7	-0.08886977
254.8	-0.09580951
254.9	-0.09798724
255	-0.09543222
255.1	-0.08923313
255.2	-0.07617929
255.3	-0.05591502
255.4	-0.02695999
255.5	0.006678779
255.6	0.03989116
255.7	0.06781345
255.8	0.08735535
255.9	0.09748182
256	0.09857277
256.1	0.09213038
256.2	0.08121548
256.3	0.06790851
256.4	0.0487894
256.5	0.02636201
256.6	0.004404709
256.7	-0.01393368
256.8	-0.0261386
256.9	-0.03148998
257	-0.03049091
257.1	-0.02397028
257.2	-0.01398413
257.3	-0.002670701
257.4	0.008249653
257.5	0.01718277
257.6	0.02301827
257.7	0.02574137
257.8	0.02541467
257.9	0.02250555
258	0.01803991
258.1	0.01287987
258.2	0.007803424
258.3	0.003827781
258.4	0.001338419
258.5	0.0001843822
258.6	0.000499065
258.7	0.00180113
258.8	0.003770414
258.9	0.006171855
259	0.008518782
259.1	0.01036925
259.2	0.01151782
259.3	0.01211924
259.4	0.01180036
259.5	0.01078962
259.6	0.00958579
259.7	0.008182078
259.8	0.006659133
259.9	0.005621254
260	0.00474892
260.1	0.004103929
260.2	0.003993106
260.3	0.004099157
260.4	0.004147294
260.5	0.004584554
260.6	0.00485071
260.7	0.00468809
260.8	0.004573725
260.9	0.004349739
261	0.003806211
261.1	0.003391271
261.2	0.002958402
261.3	0.002276066
261.4	0.001776095
261.5	0.001413427
261.6	0.0008043133
261.7	0.0004538724
261.8	0.0002204223
261.9	-3.902343E-05
262	-0.0001840945
262.1	-0.0001876142
262.2	-0.00022944
262.3	-0.0005276351
262.4	-0.0005879668
262.5	-0.0008437427
262.6	-0.001188534
262.7	-0.001446853
262.8	-0.00178329
262.9	-0.002296001
263	-0.002543088
263.1	-0.002851253
263.2	-0.003359854
263.3	-0.003547974
263.4	-0.003644396
263.5	-0.003847071
263.6	-0.00388216
263.7	-0.003637041
263.8	-0.003722577
263.9	-0.003583433
264	-0.003552282
264.1	-0.003827203
264.2	-0.003861868
